Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,HybridPresent,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9375.5096,NA,6.78970000000000,NA,0.10750000000000,0.48570000000000,NA,9368.8188,6.7983,6.6908,0.1075,6.8861,0.2904,0.2452,0.0452,NA,NA,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9382.2386,NA,6.72900000000000,NA,0.08820000000000,0.44190000000000,NA,9375.6171,6.7097,6.6215,0.0882,6.9675,0.0959,0.0959,0.0000,NA,NA,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC84C90,DXGI,0,0,0,Composed: Flip,0,9375.1489,NA,62.57040000000001,NA,0.12270000000000,0.47530000000000,NA,9312.6811,62.5905,62.4678,0.1227,62.7421,0.2010,0.2010,0.0000,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,9326.1757,NA,6.98670000000000,6.95190000000000,0.27760000000000,0.25640000000000,6.3056,9319.3639,7.0894,6.8118,0.2776,0.0000,7.0877,0.2039,6.8838,-0.1335,9319.3639,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9389.3369,NA,7.09830000000000,62.49710000000000,0.08660000000000,0.55780000000000,5.6415,9382.3268,7.0967,7.0101,0.0866,0.4198,7.1481,0.1828,6.9653,6.9498,9382.3268,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,9391.9839,NA,65.80820000000000,62.49710000000000,0.23390000000000,0.22100000000000,2.9945,9326.4533,65.7645,65.5306,0.2339,0.0000,65.7728,0.2006,65.5722,-55.4077,9326.4533,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9395.8300,NA,6.49310000000000,13.89960000000000,0.07890000000000,0.41120000000000,13.0480,9389.4235,6.4854,6.4065,0.0789,6.6167,0.2010,0.2010,0.0000,-6.8029,9389.4235,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,9402.5240,NA,10.54010000000000,13.89960000000000,0.20300000000000,0.17080000000000,6.3540,9392.2178,10.5092,10.3062,0.2030,0.0000,10.4899,0.2113,10.2786,51.8649,9392.2178,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,9402.8832,NA,7.05320000000000,6.94210000000000,0.07360000000000,0.32360000000000,12.9369,9395.9089,7.0479,6.9743,0.0736,7.0993,0.1986,0.1986,0.0000,-0.4567,9395.9089,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC84C90,DXGI,0,0,0,Composed: Flip,0,9409.9230,NA,34.77410000000000,NA,0.11250000000000,0.62450000000000,NA,9375.2716,34.7639,34.6514,0.1125,34.8261,0.4498,0.3072,0.1426,NA,NA,NA,NA,NA
