Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,HybridPresent,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,15295.6698,NA,7.41880000000000,NA,0.07380000000000,0.58840000000000,NA,15288.3399,7.4037,7.3299,0.0738,7.7310,0.1873,0.1873,0.0000,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15295.2447,NA,6.97820000000000,6.95570000000000,0.26910000000000,0.22640000000000,6.1404,15288.4790,7.0348,6.7657,0.2691,0.0000,7.0014,0.2046,6.7968,0.2358,15288.4790,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15295.1583,NA,6.64440000000000,6.93720000000000,0.12360000000000,0.91260000000000,13.1640,15288.5746,6.7073,6.5837,0.1236,7.0600,0.4363,0.2678,0.1685,0.1628,15288.5746,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,15302.4824,NA,6.81260000000000,NA,0.11690000000000,0.59330000000000,NA,15295.7436,6.8557,6.7388,0.1169,7.1229,0.2092,0.2092,0.0000,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15302.3720,NA,7.12730000000000,6.93720000000000,0.23780000000000,0.23030000000000,5.9503,15295.5138,7.0960,6.8582,0.2378,0.0000,7.1312,0.3622,6.7690,0.0976,15295.5138,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15302.4825,NA,7.32420000000000,6.94360000000000,0.11160000000000,0.80790000000000,12.7834,15295.2819,7.3122,7.2006,0.1116,7.8039,0.2046,0.2046,0.0000,-0.2363,15295.2819,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,15309.2664,NA,6.78400000000000,NA,0.07950000000000,0.92360000000000,NA,15302.5993,6.7466,6.6671,0.0795,6.9141,0.6766,0.3525,0.3241,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15308.9955,NA,6.62350000000000,6.94360000000000,0.25280000000000,0.27220000000000,6.2704,15302.6098,6.6385,6.3857,0.2528,0.0000,6.6654,0.2129,6.4525,0.1524,15302.6098,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15309.1229,NA,6.64040000000000,6.95360000000000,0.14180000000000,0.74220000000000,13.0966,15302.5941,6.6706,6.5288,0.1418,7.0982,0.1728,0.1728,0.0000,0.3586,15302.5941,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,15316.1572,NA,6.89080000000000,NA,0.09970000000000,0.71010000000000,NA,15309.3459,6.9110,6.8113,0.0997,7.0352,0.4862,0.3119,0.1743,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15315.9589,NA,6.96340000000000,6.95360000000000,0.21980000000000,0.14380000000000,6.2606,15309.2483,6.9304,6.7106,0.2198,0.0194,6.8350,0.1775,6.6575,-0.3151,15309.2483,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15316.1518,NA,7.02890000000000,6.93680000000000,0.10280000000000,0.57390000000000,13.0045,15309.2647,6.9899,6.8871,0.1028,7.2867,0.1743,0.1743,0.0000,-0.2662,15309.2647,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,15323.2407,NA,7.08350000000000,NA,0.08700000000000,0.85690000000000,NA,15316.2569,7.0708,6.9838,0.0870,7.6559,0.1848,0.1848,0.0000,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15322.9450,NA,6.98610000000000,6.93680000000000,0.24700000000000,0.23100000000000,6.2113,15316.1787,7.0133,6.7663,0.2470,0.0000,7.0733,0.2670,6.8063,-0.0064,15316.1787,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15322.9669,NA,6.81510000000000,6.94090000000000,0.11480000000000,0.94590000000000,13.1303,15316.2546,6.8271,6.7123,0.1148,7.0802,0.5780,0.3777,0.2003,0.0490,15316.2546,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,15329.9886,NA,6.74790000000000,NA,0.08780000000000,0.64520000000000,NA,15323.3277,6.7487,6.6609,0.0878,7.1286,0.1775,0.1775,0.0000,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15329.8219,NA,6.87690000000000,6.94090000000000,0.19490000000000,0.18110000000000,6.2753,15323.1920,6.8248,6.6299,0.1949,0.0000,6.8270,0.3126,6.5144,0.0724,15323.1920,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15329.9391,NA,6.97220000000000,6.94630000000000,0.08540000000000,0.51720000000000,13.1044,15323.0817,6.9428,6.8574,0.0854,7.1757,0.1989,0.1989,0.0000,-0.1192,15323.0817,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15336.7481,NA,6.92620000000000,6.94630000000000,0.16740000000000,0.16990000000000,6.2954,15330.0168,6.8987,6.7313,0.1674,0.0000,6.9150,0.2000,6.7150,-0.1215,15330.0168,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15336.6457,NA,6.70660000000000,6.94230000000000,0.08060000000000,0.94290000000000,13.3401,15330.0245,6.7018,6.6212,0.0806,7.0450,0.5191,0.3690,0.1501,0.0005,15330.0245,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15343.6298,NA,6.88170000000000,6.94230000000000,0.19560000000000,0.20670000000000,6.3560,15336.9155,6.9099,6.7143,0.1956,0.0025,6.9185,0.2976,6.6209,-0.0436,15336.9155,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15343.7790,NA,7.13330000000000,6.94360000000000,0.09730000000000,0.49610000000000,13.1504,15336.7263,7.1500,7.0527,0.0973,7.3576,0.1912,0.1912,0.0000,-0.2418,15336.7263,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15350.5994,NA,6.96960000000000,6.94360000000000,0.18130000000000,0.18910000000000,6.3300,15343.8254,6.9553,6.7740,0.1813,0.0111,6.9520,0.2061,6.7459,-0.0337,15343.8254,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15350.5672,NA,6.78820000000000,6.95640000000000,0.16000000000000,0.89670000000000,13.3186,15343.8763,6.8509,6.6909,0.1600,7.0671,0.5205,0.3686,0.1519,0.1936,15343.8763,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15357.6416,NA,7.04220000000000,6.95640000000000,0.26310000000000,0.20670000000000,6.2442,15350.7807,7.1240,6.8609,0.2631,0.0078,7.0598,0.3073,6.7525,-0.0011,15350.7807,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15357.7951,NA,7.22790000000000,6.94410000000000,0.10510000000000,0.51670000000000,13.0348,15350.7272,7.1730,7.0679,0.1051,7.3865,0.1981,0.1981,0.0000,-0.0932,15350.7272,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15364.4542,NA,6.81260000000000,6.94410000000000,0.23780000000000,0.23630000000000,6.3757,15357.9047,6.7873,6.5495,0.2378,0.0000,6.8422,0.2073,6.6349,0.1799,15357.9047,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15364.7709,NA,6.97580000000000,6.94970000000000,0.10860000000000,0.40270000000000,13.0087,15357.9002,6.9793,6.8707,0.1086,7.0741,0.1993,0.1993,0.0000,0.2233,15357.9002,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15371.5404,NA,7.08620000000000,6.94970000000000,0.36580000000000,0.29370000000000,6.2392,15364.6920,7.2142,6.8484,0.3658,0.0000,7.1436,0.2063,6.9373,-0.1624,15364.6920,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15371.5955,NA,6.82460000000000,6.93820000000000,0.11190000000000,0.92250000000000,13.1223,15364.8795,6.8279,6.7160,0.1119,7.0905,0.5480,0.4440,0.1040,0.0411,15364.8795,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15378.5868,NA,7.04640000000000,6.93820000000000,0.27310000000000,0.20660000000000,6.1310,15371.9062,6.9537,6.6806,0.2731,0.0000,6.9593,0.2840,6.6753,0.2760,15371.9062,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15378.6243,NA,7.02880000000000,6.94440000000000,0.10780000000000,0.87320000000000,13.0379,15371.7074,7.0247,6.9169,0.1078,7.2384,0.5517,0.4027,0.1490,-0.1165,15371.7074,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15385.5482,NA,6.96140000000000,6.94440000000000,0.27940000000000,0.26030000000000,6.1140,15378.8599,6.9677,6.6883,0.2794,0.0000,7.0151,0.3082,6.7069,0.0093,15378.8599,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15385.7492,NA,7.12490000000000,6.94080000000000,0.12210000000000,0.52940000000000,12.8538,15378.7321,7.1392,7.0171,0.1221,7.3488,0.1977,0.1977,0.0000,0.0839,15378.7321,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15392.5028,NA,6.95460000000000,6.94080000000000,0.43500000000000,0.42680000000000,6.1002,15385.8276,7.1102,6.6752,0.4350,0.0000,7.1211,0.2361,6.8850,0.0269,15385.8276,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15392.5819,NA,6.83270000000000,6.94270000000000,0.16080000000000,0.97430000000000,12.9638,15385.8713,6.8714,6.7106,0.1608,7.2174,0.4675,0.2701,0.1974,0.1965,15385.8713,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15399.4526,NA,6.94980000000000,6.94270000000000,0.26690000000000,0.22440000000000,6.0931,15392.9378,6.7817,6.5148,0.2669,0.0000,6.7474,0.3540,6.3934,0.1675,15392.9378,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15399.3569,NA,6.77500000000000,6.94740000000000,0.10430000000000,1.05140000000000,13.1362,15392.7427,6.7185,6.6142,0.1043,7.0939,0.5717,0.3891,0.1826,-0.0760,15392.7427,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15406.2109,NA,6.75830000000000,6.94740000000000,0.28290000000000,0.26200000000000,6.2822,15399.7195,6.7743,6.4914,0.2829,0.0000,6.7959,0.3151,6.4808,-0.1657,15399.7195,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15406.2949,NA,6.93800000000000,6.93810000000000,0.12580000000000,0.76340000000000,13.1363,15399.4612,6.9595,6.8337,0.1258,7.1748,0.4223,0.2610,0.1613,-0.2196,15399.4612,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15413.1384,NA,6.92750000000000,6.93810000000000,0.25020000000000,0.20420000000000,6.2928,15406.4938,6.8948,6.6446,0.2502,0.0000,6.8697,0.3482,6.5215,-0.1638,15406.4938,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15413.2260,NA,6.93110000000000,6.94820000000000,0.11350000000000,0.82250000000000,13.1534,15406.4207,6.9188,6.8053,0.1135,7.0746,0.5532,0.4005,0.1527,0.0113,15406.4207,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15420.0077,NA,6.86930000000000,6.94820000000000,0.19110000000000,0.18590000000000,6.3717,15413.3886,6.8102,6.6191,0.1911,0.0000,6.8510,0.3028,6.5482,-0.0534,15413.3886,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15420.0813,NA,6.85530000000000,6.93930000000000,0.09400000000000,0.59010000000000,13.2374,15413.3395,6.8358,6.7418,0.0940,7.1367,0.1952,0.1952,0.0000,-0.0205,15413.3395,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15427.0097,NA,7.00200000000000,6.93930000000000,0.22920000000000,0.16730000000000,6.3090,15420.1988,7.0401,6.8109,0.2292,0.0000,6.9834,0.2644,6.7190,-0.1291,15420.1988,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15427.0907,NA,7.00940000000000,6.95020000000000,0.10530000000000,0.76720000000000,13.1782,15420.1753,7.0207,6.9154,0.1053,7.1420,0.5406,0.4289,0.1117,-0.1144,15420.1753,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15433.8407,NA,6.83100000000000,6.95020000000000,0.19300000000000,0.19190000000000,6.4282,15427.2389,6.7948,6.6018,0.1930,0.0000,6.8556,0.2816,6.5740,0.0899,15427.2389,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15434.0569,NA,6.96620000000000,6.94490000000000,0.09500000000000,0.41300000000000,13.1569,15427.1960,6.9559,6.8609,0.0950,7.0784,0.1955,0.1955,0.0000,0.0758,15427.1960,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15440.8487,NA,7.00800000000000,6.94490000000000,0.21100000000000,0.17290000000000,6.3651,15434.0337,7.0260,6.8150,0.2110,0.0000,6.9890,0.2593,6.7297,-0.1501,15434.0337,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15440.9378,NA,6.88090000000000,6.93910000000000,0.11010000000000,0.57840000000000,13.2151,15434.1519,6.8960,6.7859,0.1101,7.1657,0.1986,0.1986,0.0000,0.0168,15434.1519,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15447.7578,NA,6.90910000000000,6.93910000000000,0.20610000000000,0.19460000000000,6.3951,15441.0597,6.9042,6.6981,0.2061,0.0000,6.9308,0.2052,6.7256,0.0869,15441.0597,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15447.8407,NA,6.90290000000000,6.94230000000000,0.10250000000000,0.56450000000000,13.2545,15441.0479,6.8953,6.7928,0.1025,7.1459,0.2114,0.2114,0.0000,-0.0463,15441.0479,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15454.7356,NA,6.97780000000000,6.94230000000000,0.18140000000000,0.18690000000000,6.3596,15447.9639,6.9531,6.7717,0.1814,0.0000,6.9701,0.2552,6.7149,-0.0381,15447.9639,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15454.8016,NA,6.96090000000000,6.95030000000000,0.11250000000000,0.56550000000000,13.2439,15447.9432,6.9709,6.8584,0.1125,7.2225,0.2014,0.2014,0.0000,-0.0550,15447.9432,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15461.7463,NA,7.01070000000000,6.95030000000000,0.20440000000000,0.19660000000000,6.2992,15454.9170,7.0337,6.8293,0.2044,0.0055,7.0204,0.2028,6.8176,0.0028,15454.9170,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15461.8332,NA,7.03160000000000,6.94290000000000,0.10620000000000,0.63180000000000,13.1552,15454.9141,7.0253,6.9191,0.1062,7.3505,0.2004,0.2004,0.0000,0.0280,15454.9141,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15468.5647,NA,6.81840000000000,6.94290000000000,0.17570000000000,0.19590000000000,6.4237,15461.9507,6.7897,6.6140,0.1757,0.0000,6.8177,0.2047,6.6130,0.0908,15461.9507,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15468.6978,NA,6.86460000000000,6.95050000000000,0.09310000000000,0.52570000000000,13.2411,15461.9394,6.8515,6.7584,0.0931,7.0875,0.1966,0.1966,0.0000,0.0748,15461.9394,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15475.4891,NA,6.92440000000000,6.95050000000000,0.16460000000000,0.17450000000000,6.4498,15468.7404,6.9133,6.7487,0.1646,0.0202,6.9030,0.2000,6.7030,-0.1608,15468.7404,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15475.6093,NA,6.91150000000000,6.93760000000000,0.08950000000000,0.49350000000000,13.2672,15468.7909,6.9079,6.8184,0.0895,7.1164,0.1955,0.1955,0.0000,-0.0861,15468.7909,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15482.5426,NA,7.05350000000000,6.93760000000000,0.22260000000000,0.19830000000000,6.3339,15475.6537,7.1115,6.8889,0.2226,0.0099,7.0773,0.2601,6.8172,-0.0243,15475.6537,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15482.6821,NA,7.07280000000000,6.94440000000000,0.14970000000000,0.49500000000000,13.1388,15475.6988,7.1330,6.9833,0.1497,7.2709,0.2074,0.2061,0.0013,-0.0365,15475.6988,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15489.4066,NA,6.86400000000000,6.94440000000000,0.17250000000000,0.14390000000000,6.4143,15482.7652,6.8139,6.6414,0.1725,0.0000,6.8096,0.2379,6.5717,0.1671,15482.7652,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15489.5533,NA,6.87120000000000,6.94740000000000,0.08770000000000,0.44160000000000,13.2150,15482.8318,6.8092,6.7215,0.0877,0.3453,6.8178,0.2278,6.5900,0.1856,15482.8318,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15496.5191,NA,7.11250000000000,6.94740000000000,0.27860000000000,0.24760000000000,6.2492,15489.5791,7.2186,6.9400,0.2786,0.0000,7.2162,0.2123,7.0039,-0.1335,15489.5791,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15496.6033,NA,7.05000000000000,6.93840000000000,0.11840000000000,0.65980000000000,13.1034,15489.6410,7.0807,6.9623,0.1184,7.4154,0.2067,0.2067,0.0000,-0.1292,15489.6410,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15503.4915,NA,6.97240000000000,6.93840000000000,0.21610000000000,0.19430000000000,6.2152,15496.7977,6.9099,6.6938,0.2161,0.0000,6.9191,0.2091,6.7100,0.2802,15496.7977,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15503.6017,NA,6.99840000000000,6.94460000000000,0.12440000000000,0.79440000000000,13.0496,15496.7217,7.0044,6.8800,0.1244,7.2136,0.4608,0.2400,0.2208,0.1361,15496.7217,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15510.2838,NA,6.79230000000000,6.94460000000000,0.18420000000000,0.18210000000000,6.3675,15503.7076,6.7604,6.5762,0.1842,0.0000,6.7801,0.1813,6.5988,-0.0347,15503.7076,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15510.3802,NA,6.77850000000000,6.95700000000000,0.09210000000000,0.70260000000000,13.2281,15503.7261,6.7462,6.6541,0.0921,6.8897,0.4670,0.2796,0.1874,0.0474,15503.7261,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15517.1852,NA,6.90140000000000,6.95700000000000,0.21360000000000,0.17560000000000,6.4231,15510.4680,6.9308,6.7172,0.2136,0.0000,6.8949,0.3343,6.5606,-0.1966,15510.4680,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15517.3970,NA,7.01680000000000,6.93610000000000,0.10440000000000,0.47640000000000,13.1474,15510.4723,7.0291,6.9247,0.1044,7.1554,0.2457,0.2319,0.0138,-0.1899,15510.4723,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,15526.5157,NA,196.52710000000002,NA,0.09080000000000,0.44250000000000,NA,15330.0764,196.5301,196.4393,0.0908,196.6698,0.2120,0.2120,0.0000,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15524.3524,NA,7.16720000000000,6.93610000000000,0.29080000000000,0.27420000000000,6.1920,15517.3988,7.2444,6.9536,0.2908,0.0000,7.2658,0.2092,7.0566,-0.0053,15517.3988,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15524.5217,NA,7.12470000000000,6.94050000000000,0.14170000000000,0.60070000000000,12.9632,15517.5014,7.1620,7.0203,0.1417,7.4180,0.2030,0.2030,0.0000,0.0886,15517.5014,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,15533.2119,NA,6.69620000000000,NA,0.08990000000000,0.44390000000000,NA,15526.6065,6.6953,6.6054,0.0899,6.8404,0.2089,0.2089,0.0000,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15531.3802,NA,7.02780000000000,6.94050000000000,0.22200000000000,0.21060000000000,6.1047,15524.6432,6.9590,6.7370,0.2220,0.0000,6.9642,0.2024,6.7618,0.3039,15524.6432,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15531.3536,NA,6.83190000000000,6.95510000000000,0.10510000000000,0.83420000000000,13.0864,15524.6634,6.7953,6.6902,0.1051,7.0866,0.4378,0.2693,0.1685,0.2069,15524.6634,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,15540.2594,NA,7.04750000000000,NA,0.06780000000000,0.34430000000000,NA,15533.3018,7.0254,6.9576,0.0678,7.0916,0.2103,0.2103,0.0000,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15538.1418,NA,6.76160000000000,6.95510000000000,0.21710000000000,0.22090000000000,6.2982,15531.6022,6.7567,6.5396,0.2171,0.0000,6.7719,0.3551,6.4168,0.0039,15531.6022,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15538.1521,NA,6.79850000000000,6.94070000000000,0.07190000000000,0.92520000000000,13.2286,15531.4587,6.7653,6.6934,0.0719,7.0424,0.5762,0.4685,0.1077,-0.1454,15531.4587,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,15547.2825,NA,7.02310000000000,NA,0.11400000000000,0.51230000000000,NA,15540.3272,7.0693,6.9553,0.1140,7.2531,0.2145,0.2145,0.0000,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15545.2969,NA,7.15510000000000,6.94070000000000,0.28210000000000,0.21410000000000,6.0838,15538.3589,7.2201,6.9380,0.2821,0.0038,7.1483,0.2895,6.8588,-0.1840,15538.3589,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15545.2987,NA,7.14660000000000,6.94320000000000,0.11710000000000,0.92370000000000,13.0252,15538.2240,7.1918,7.0747,0.1171,7.4452,0.5532,0.3232,0.2300,-0.1779,15538.2240,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,15554.0014,NA,6.71890000000000,NA,0.10390000000000,0.57730000000000,NA,15547.3965,6.7088,6.6049,0.1039,0.4406,6.7416,0.2781,6.4635,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15552.2563,NA,6.95940000000000,6.94320000000000,0.26080000000000,0.20610000000000,6.0676,15545.5790,6.9381,6.6773,0.2608,0.0000,6.9514,0.3898,6.5616,0.2769,15545.5790,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15552.2818,NA,6.98310000000000,6.93900000000000,0.10030000000000,0.89760000000000,12.9811,15545.4158,6.9663,6.8660,0.1003,7.2005,0.5631,0.3978,0.1653,0.2528,15545.4158,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,15560.7335,NA,6.73210000000000,NA,0.09810000000000,0.44960000000000,NA,15554.1053,6.7263,6.6282,0.0981,6.8693,0.2085,0.2085,0.0000,NA,NA,NA,NA,NA
dwm.exe,2212,0x21EAF7BB3B0,DXGI,1,0,0,Hardware: Legacy Flip,0,15559.0640,NA,6.80770000000000,6.93900000000000,0.31610000000000,0.21420000000000,6.1989,15552.5171,6.8630,6.5469,0.3161,0.0000,6.8158,0.3166,6.4992,-0.0009,15552.5171,NA,NA,NA
claude.exe,26980,0x135713CA0E0,DXGI,0,0,0,Composed: Flip,0,15559.1162,NA,6.83440000000000,6.94590000000000,0.10970000000000,0.84260000000000,13.0926,15552.3821,6.8438,6.7341,0.1097,7.0464,0.5303,0.3739,0.1564,0.0204,15552.3821,NA,NA,NA
msedgewebview2.exe,19228,0x143EDC85B90,DXGI,0,0,0,Composed: Flip,0,15567.6379,NA,6.90440000000000,NA,0.08320000000000,0.43220000000000,NA,15560.8316,6.8895,6.8063,0.0832,7.0292,0.2093,0.2093,0.0000,NA,NA,NA,NA,NA
